,project_id,year_start,year_finish,sector,total_ammount,province,duration_days,status,region
366,162745,2020,2021,Water and Sewer,10000000.0,ciudad autónoma de buenos aires,117,Finished,Buenos Aires
367,162746,2020,2020,Water and Sewer,880000.0,ciudad autónoma de buenos aires,24,Finished,Buenos Aires
368,162747,2020,2021,Water and Sewer,4320480.0,ciudad autónoma de buenos aires,359,Finished,Buenos Aires
369,162748,2020,2021,Water and Sewer,3051061.0,ciudad autónoma de buenos aires,429,Finished,Buenos Aires
370,162749,2020,2021,Water and Sewer,11536127.0,ciudad autónoma de buenos aires,329,Finished,Buenos Aires
371,162750,2020,2021,Water and Sewer,23706315.0,ciudad autónoma de buenos aires,275,Finished,Buenos Aires
372,162751,2021,2022,Water and Sewer,7293134.0,ciudad autónoma de buenos aires,239,Finished,Buenos Aires
373,162752,2021,2021,Water and Sewer,7373700.0,ciudad autónoma de buenos aires,111,Finished,Buenos Aires
374,162753,2021,2021,Water and Sewer,481117.0,ciudad autónoma de buenos aires,109,Finished,Buenos Aires
375,162754,2021,2021,Water and Sewer,1974799.0,ciudad autónoma de buenos aires,109,Finished,Buenos Aires
376,162755,2021,2021,Water and Sewer,5830745.0,ciudad autónoma de buenos aires,108,Finished,Buenos Aires
377,162756,2021,2021,Water and Sewer,5830745.0,ciudad autónoma de buenos aires,139,Finished,Buenos Aires
378,162757,2021,2021,Water and Sewer,6205000.0,ciudad autónoma de buenos aires,266,Finished,Buenos Aires
379,162758,2021,2021,Water and Sewer,18432000.0,ciudad autónoma de buenos aires,124,Finished,Buenos Aires
380,162759,2021,2022,Water and Sewer,21203251.0,ciudad autónoma de buenos aires,111,Finished,Buenos Aires
381,162761,2021,2022,Water and Sewer,8000000.0,ciudad autónoma de buenos aires,183,Finished,Buenos Aires
382,162762,2021,2022,Water and Sewer,10000000.0,ciudad autónoma de buenos aires,231,Finished,Buenos Aires
383,162763,2021,2021,Water and Sewer,9118744.0,ciudad autónoma de buenos aires,67,Finished,Buenos Aires
384,162768,2021,2021,Water and Sewer,25862615.0,ciudad autónoma de buenos aires,109,Finished,Buenos Aires
385,162770,2021,2021,Water and Sewer,13555950.0,ciudad autónoma de buenos aires,52,Finished,Buenos Aires
386,162771,2020,2020,Water and Sewer,1729955.0,buenos aires,19,Finished,Buenos Aires
387,162772,2020,2020,Water and Sewer,443700.0,buenos aires,9,Finished,Buenos Aires
388,162773,2020,2020,Water and Sewer,791623.0,buenos aires,11,Finished,Buenos Aires
389,162774,2020,2020,Water and Sewer,2674392.0,buenos aires,31,Finished,Buenos Aires
390,162775,2020,2020,Water and Sewer,388018.0,buenos aires,4,Finished,Buenos Aires
391,162776,2020,2020,Water and Sewer,1454000.0,buenos aires,32,Finished,Buenos Aires
392,162777,2020,2020,Water and Sewer,4547279.0,buenos aires,35,Finished,Buenos Aires
393,162778,2020,2020,Water and Sewer,4640566.0,buenos aires,28,Finished,Buenos Aires
394,162779,2020,2020,Water and Sewer,3099297.0,buenos aires,15,Finished,Buenos Aires
395,162780,2020,2020,Water and Sewer,1775109.0,buenos aires,16,Finished,Buenos Aires
396,162781,2020,2020,Water and Sewer,2621056.0,buenos aires,10,Finished,Buenos Aires
397,162782,2020,2020,Water and Sewer,9769147.0,buenos aires,63,Finished,Buenos Aires
398,162783,2020,2020,Water and Sewer,3331960.0,buenos aires,40,Finished,Buenos Aires
399,162784,2020,2020,Water and Sewer,3739674.0,buenos aires,14,Finished,Buenos Aires
400,162785,2020,2020,Water and Sewer,2787184.0,buenos aires,34,Finished,Buenos Aires
401,162786,2020,2020,Water and Sewer,763100.0,buenos aires,6,Finished,Buenos Aires
402,162787,2020,2020,Water and Sewer,2782614.0,buenos aires,28,Finished,Buenos Aires
403,162788,2020,2020,Water and Sewer,2619414.0,buenos aires,39,Finished,Buenos Aires
404,162789,2020,2020,Water and Sewer,8900594.0,buenos aires,14,Finished,Buenos Aires
405,162790,2020,2020,Water and Sewer,2185490.0,buenos aires,22,Finished,Buenos Aires
406,162791,2020,2020,Water and Sewer,16280214.0,buenos aires,45,Finished,Buenos Aires
407,162792,2020,2020,Water and Sewer,3927600.0,buenos aires,28,Finished,Buenos Aires
408,162793,2020,2020,Water and Sewer,1775109.0,buenos aires,1,Finished,Buenos Aires
409,162794,2020,2020,Water and Sewer,5820900.0,buenos aires,57,Finished,Buenos Aires
410,162795,2020,2020,Water and Sewer,3568596.0,buenos aires,56,Finished,Buenos Aires
411,162796,2020,2020,Water and Sewer,8900594.0,buenos aires,29,Finished,Buenos Aires
412,162797,2020,2020,Water and Sewer,1061884.0,buenos aires,14,Finished,Buenos Aires
413,162799,2020,2020,Water and Sewer,1872870.0,buenos aires,17,Finished,Buenos Aires
414,162800,2020,2020,Water and Sewer,2769632.0,buenos aires,30,Finished,Buenos Aires
415,162801,2020,2020,Water and Sewer,1281473.0,buenos aires,28,Finished,Buenos Aires
416,162802,2020,2020,Water and Sewer,2356170.0,buenos aires,24,Finished,Buenos Aires
417,162803,2020,2020,Water and Sewer,2848307.0,buenos aires,39,Finished,Buenos Aires
418,162804,2020,2020,Water and Sewer,4792010.0,buenos aires,41,Finished,Buenos Aires
419,162805,2020,2020,Water and Sewer,614968.0,buenos aires,1,Finished,Buenos Aires
420,162806,2020,2020,Water and Sewer,1562240.0,buenos aires,36,Finished,Buenos Aires
421,162807,2020,2020,Water and Sewer,1233010.0,buenos aires,8,Finished,Buenos Aires
422,162808,2020,2020,Water and Sewer,2337498.0,buenos aires,32,Finished,Buenos Aires
423,162809,2020,2020,Water and Sewer,2593898.0,buenos aires,35,Finished,Buenos Aires
424,162810,2020,2020,Water and Sewer,1200597.0,buenos aires,3,Finished,Buenos Aires
425,162811,2020,2020,Water and Sewer,1728170.0,buenos aires,23,Finished,Buenos Aires
426,162812,2020,2020,Water and Sewer,486400.0,buenos aires,13,Finished,Buenos Aires
427,162813,2020,2020,Water and Sewer,296234.0,buenos aires,4,Finished,Buenos Aires
428,162814,2020,2020,Water and Sewer,4992606.0,buenos aires,36,Finished,Buenos Aires
429,162815,2020,2020,Water and Sewer,804521.0,buenos aires,17,Finished,Buenos Aires
430,162817,2020,2020,Water and Sewer,5667238.0,buenos aires,18,Finished,Buenos Aires
431,162818,2020,2020,Water and Sewer,1319274.0,buenos aires,20,Finished,Buenos Aires
432,162819,2020,2020,Water and Sewer,3604208.0,buenos aires,25,Finished,Buenos Aires
433,162820,2020,2020,Water and Sewer,2340219.0,buenos aires,27,Finished,Buenos Aires
434,162821,2020,2020,Water and Sewer,27539037.0,buenos aires,31,Finished,Buenos Aires
435,162822,2020,2020,Water and Sewer,2155640.0,buenos aires,18,Finished,Buenos Aires
436,162824,2020,2020,Water and Sewer,3928000.0,buenos aires,9,Finished,Buenos Aires
437,162825,2020,2020,Water and Sewer,4053549.0,buenos aires,21,Finished,Buenos Aires
438,162826,2020,2020,Water and Sewer,853804.0,buenos aires,3,Finished,Buenos Aires
439,162827,2020,2020,Water and Sewer,848448.0,buenos aires,2,Finished,Buenos Aires
440,162828,2020,2020,Water and Sewer,600617.0,buenos aires,13,Finished,Buenos Aires
441,162829,2020,2020,Water and Sewer,2837382.0,buenos aires,32,Finished,Buenos Aires
442,162830,2020,2020,Water and Sewer,16122122.0,buenos aires,40,Finished,Buenos Aires
443,162832,2020,2020,Water and Sewer,5265776.0,buenos aires,25,Finished,Buenos Aires
444,162833,2020,2020,Water and Sewer,655098.0,buenos aires,3,Finished,Buenos Aires
445,162835,2020,2020,Water and Sewer,2347824.0,buenos aires,40,Finished,Buenos Aires
446,162836,2020,2020,Water and Sewer,15824574.0,buenos aires,25,Finished,Buenos Aires
447,162837,2020,2020,Water and Sewer,1822742.0,buenos aires,7,Finished,Buenos Aires
448,162838,2020,2020,Water and Sewer,1504965.0,buenos aires,29,Finished,Buenos Aires
449,162839,2020,2020,Water and Sewer,5361798.0,buenos aires,17,Finished,Buenos Aires
450,162840,2020,2020,Water and Sewer,1057237.0,buenos aires,14,Finished,Buenos Aires
451,162841,2020,2020,Water and Sewer,1250000.0,buenos aires,15,Finished,Buenos Aires
452,162842,2020,2020,Water and Sewer,257880.0,buenos aires,5,Finished,Buenos Aires
453,162843,2020,2020,Water and Sewer,969707.0,buenos aires,22,Finished,Buenos Aires
454,162855,2020,2020,Water and Sewer,583749.0,buenos aires,11,Finished,Buenos Aires
455,162856,2020,2020,Water and Sewer,824167.0,buenos aires,22,Finished,Buenos Aires
456,162857,2020,2020,Water and Sewer,1647146.0,buenos aires,6,Finished,Buenos Aires
457,162860,2020,2020,Water and Sewer,997802.0,buenos aires,37,Finished,Buenos Aires
458,162863,2020,2021,Water and Sewer,8561800.0,buenos aires,106,Finished,Buenos Aires
459,162874,2021,2021,Water and Sewer,450000.0,buenos aires,8,Finished,Buenos Aires
460,162875,2021,2021,Water and Sewer,4426787.0,buenos aires,7,Finished,Buenos Aires
461,162877,2021,2021,Water and Sewer,3250000.0,buenos aires,16,Finished,Buenos Aires
462,162878,2021,2021,Water and Sewer,978509.0,buenos aires,16,Finished,Buenos Aires
463,162879,2020,2021,Water and Sewer,1452360.0,buenos aires,42,Finished,Buenos Aires
464,162880,2020,2021,Water and Sewer,6012465.0,buenos aires,63,Finished,Buenos Aires
465,162881,2021,2021,Water and Sewer,17469616.0,buenos aires,141,Finished,Buenos Aires
466,162882,2021,2021,Water and Sewer,3166054.0,buenos aires,26,Finished,Buenos Aires
467,162883,2020,2021,Water and Sewer,563851.0,buenos aires,22,Finished,Buenos Aires
468,162884,2020,2021,Water and Sewer,1561004.0,buenos aires,25,Finished,Buenos Aires
469,162885,2020,2021,Water and Sewer,975000.0,buenos aires,60,Finished,Buenos Aires
470,162886,2020,2021,Water and Sewer,1628740.0,buenos aires,18,Finished,Buenos Aires
471,162887,2021,2021,Water and Sewer,1769462.0,buenos aires,28,Finished,Buenos Aires
472,162888,2021,2021,Water and Sewer,576583.0,buenos aires,8,Finished,Buenos Aires
473,162889,2021,2021,Water and Sewer,1586762.0,buenos aires,62,Finished,Buenos Aires
474,162890,2021,2021,Water and Sewer,4485145.0,buenos aires,24,Finished,Buenos Aires
475,162891,2021,2021,Water and Sewer,4624503.0,buenos aires,16,Finished,Buenos Aires
476,162892,2021,2021,Water and Sewer,2011565.0,buenos aires,5,Finished,Buenos Aires
477,162893,2021,2021,Water and Sewer,1330000.0,buenos aires,50,Finished,Buenos Aires
478,162894,2021,2021,Water and Sewer,998008.0,buenos aires,4,Finished,Buenos Aires
479,162895,2021,2021,Water and Sewer,1025101.0,buenos aires,6,Finished,Buenos Aires
480,162896,2021,2021,Water and Sewer,6779222.0,buenos aires,51,Finished,Buenos Aires
481,162897,2021,2021,Water and Sewer,22587000.0,buenos aires,26,Finished,Buenos Aires
482,162898,2021,2021,Water and Sewer,7500000.0,buenos aires,18,Finished,Buenos Aires
483,162899,2021,2021,Water and Sewer,1605370.0,buenos aires,5,Finished,Buenos Aires
484,162900,2021,2021,Water and Sewer,851462.0,buenos aires,7,Finished,Buenos Aires
485,162901,2021,2021,Water and Sewer,1222312.0,buenos aires,70,Finished,Buenos Aires
486,162902,2021,2021,Water and Sewer,4518507.0,buenos aires,43,Finished,Buenos Aires
487,162903,2021,2021,Water and Sewer,750005.0,buenos aires,21,Finished,Buenos Aires
488,162904,2021,2021,Water and Sewer,3685500.0,buenos aires,30,Finished,Buenos Aires
489,162905,2021,2021,Water and Sewer,1358926.0,buenos aires,50,Finished,Buenos Aires
490,162906,2021,2021,Water and Sewer,3048807.0,buenos aires,23,Finished,Buenos Aires
491,162907,2021,2021,Water and Sewer,3685500.0,buenos aires,35,Finished,Buenos Aires
492,162908,2021,2021,Water and Sewer,8910780.0,buenos aires,38,Finished,Buenos Aires
493,162909,2021,2021,Water and Sewer,5476771.0,buenos aires,98,Finished,Buenos Aires
494,162910,2021,2021,Water and Sewer,1250000.0,buenos aires,29,Finished,Buenos Aires
495,162911,2021,2021,Water and Sewer,1449968.0,buenos aires,10,Finished,Buenos Aires
496,162912,2021,2021,Water and Sewer,3153540.0,buenos aires,10,Finished,Buenos Aires
497,162913,2021,2021,Water and Sewer,1080000.0,buenos aires,3,Finished,Buenos Aires
498,162914,2021,2021,Water and Sewer,820000.0,buenos aires,6,Finished,Buenos Aires
499,162915,2021,2021,Water and Sewer,5557500.0,buenos aires,23,Finished,Buenos Aires
500,162916,2021,2021,Water and Sewer,1986269.0,buenos aires,6,Finished,Buenos Aires
501,162917,2021,2021,Water and Sewer,540897.0,buenos aires,11,Finished,Buenos Aires
502,162918,2021,2021,Water and Sewer,11284000.0,buenos aires,21,Finished,Buenos Aires
503,162919,2021,2021,Water and Sewer,3874612.0,buenos aires,14,Finished,Buenos Aires
504,162920,2021,2021,Water and Sewer,1659899.0,buenos aires,14,Finished,Buenos Aires
505,162921,2021,2021,Water and Sewer,706629.0,buenos aires,17,Finished,Buenos Aires
506,162923,2021,2021,Water and Sewer,3581883.0,buenos aires,15,Finished,Buenos Aires
507,162924,2021,2021,Water and Sewer,510000.0,buenos aires,3,Finished,Buenos Aires
508,162925,2021,2021,Water and Sewer,4507786.0,buenos aires,18,Finished,Buenos Aires
509,162926,2021,2021,Water and Sewer,6249589.0,buenos aires,23,Finished,Buenos Aires
510,162927,2021,2021,Water and Sewer,31042896.0,buenos aires,46,Finished,Buenos Aires
